-5.64484	-2.3455	2.33225	-0.340933	2.97321	-2.52982	2.04795	-0.587872	0.894495	2.1158	4.6887	-5.27207	3.99876	1.68786	0.916962	-2.8928	-1.30793	3.46356	0.178436	0.30817	0.895194	-0.138478	1.44461	-2.19956	-0.287432	-2.73281	0.073892	0.268029	-0.556107	1.26284	1.05286	2.55217	2.4471	2.34245	-3.04382	-1.05614	-0.455674	0.845222	-0.45407	-2.46946	-1.44319	-0.355273	-0.933428	2.08383	-1.72863	2.26093	-0.624831	-2.83096	-0.705852	-1.63445
-2.88709	-0.578997	0.190661	-0.892476	1.32937	-1.69474	0.34574	0.038717	0.496774	0.536797	3.50776	-0.619793	1.5936	2.23343	-0.339012	-2.40026	-2.05661	0.504965	-2.68601	2.6067	-0.347801	-0.977304	3.74428	-2.61294	0.896223	1.14253	0.160125	-0.616808	-1.89597	-1.48558	-1.28658	-0.154389	0.447036	1.44332	-0.070457	-2.61385	-0.250294	1.30272	0.799536	-1.18469	-0.673465	-1.37813	-0.713246	0.520242	1.32518	0.813632	-0.772252	3.97018	-0.466071	-3.46903
-0.53719	-3.70528	3.5365	1.76065	1.46077	-1.24937	-0.355787	-1.07356	-1.82262	-3.12973	3.4235	-3.57048	1.30068	1.17129	0.072179	-0.467477	0.288282	-3.69243	1.64771	0.456626	2.08919	-1.0914	6.00736	0.045002	-0.363255	-1.65832	4.04045	-0.200128	-0.37646	-0.811559	0.601748	-1.78018	4.24796	1.32964	-2.10724	-0.21983	-2.78634	1.15678	-4.80405	-3.86421	0.704703	-0.925157	-1.77522	4.1061	2.41041	2.5112	-1.10623	5.02899	-0.199581	1.83515
2.76206	-1.96298	-1.11761	0.951256	0.632091	0.990781	-1.70351	-1.75392	-3.23125	-3.20757	2.10245	-0.415194	-2.57953	-1.43789	1.46863	-1.97864	-1.66219	-0.265166	-1.96186	2.05371	-0.294702	-1.70095	2.82537	0.257206	3.16125	-1.02808	1.24392	1.6842	-0.785549	-0.4456	-1.34658	0.404317	1.03926	1.95456	-2.177	-7.09444	-1.12715	-2.18989	2.15361	0.530542	-0.191508	-1.11766	-1.37763	1.38629	-0.042244	-0.431806	0.610139	4.13377	0.188056	-4.95927
-0.880956	-1.02802	1.22813	-0.264217	-0.94087	-0.472324	-1.11573	0.443386	-1.13401	-1.35766	-1.73244	0.218013	-2.41147	1.91004	0.26944	-1.2698	0.291445	-2.26528	-1.84929	-0.560195	0.892438	-4.56293	3.59371	-1.05062	-0.144017	-1.81092	2.70311	-0.806939	0.306461	-0.662178	0.829458	1.33528	2.52817	1.94002	0.932014	-1.99975	-2.00987	1.7573	2.04164	-1.3011	-2.73402	0.453876	0.507392	4.11965	0.878253	0.616002	-1.2696	3.77103	1.78973	-1.58066
-2.43186	-0.756521	2.42262	1.52755	3.12054	-1.12594	3.18556	-3.15896	-2.22111	0.046878	4.22129	0.259948	1.36557	1.70912	-0.471496	-3.90726	-1.64472	3.17747	0.28333	2.43513	-0.649936	2.95681	1.46093	0.952555	2.62533	-1.09027	-2.95466	-1.22427	-0.168293	0.366234	-3.46887	-0.65676	-5.36159	-0.84832	2.26334	-5.38794	-0.046594	-2.35243	6.94899	2.56435	-2.16914	-2.73429	-1.51634	-1.34934	4.56099	-2.10543	1.60338	-0.288785	-2.32036	-0.712983
-0.687431	1.07095	-0.902352	-2.28921	1.94798	0.216363	-0.882078	-2.3213	-1.57386	1.10247	2.62841	-0.272118	1.68781	2.41124	-1.19627	-2.16596	-2.46964	1.10051	-3.41264	0.549852	-0.962246	-0.184935	-0.026883	-3.50784	-1.17182	-1.32148	-1.21127	-2.08482	-1.47999	-2.55865	-1.64546	2.01701	3.47339	2.70803	-0.848025	-4.84648	0.26836	0.826326	1.16496	-0.402725	-0.332573	-1.17097	0.373187	-0.023311	1.52059	-1.74183	1.79764	4.38496	0.839244	-3.76577
4.5529	1.72263	-0.644995	-1.3098	-0.958035	-1.64182	-0.577064	-2.76947	-2.52772	-0.360015	1.76103	0.735614	-2.50433	0.239599	-1.12676	-2.35714	-0.51974	-0.850802	-4.46208	0.564762	-2.24854	-3.19115	-0.612192	-3.18548	0.802768	3.04496	-1.41857	-2.06676	1.96166	-3.44994	-1.60282	0.856618	0.747568	3.20343	0.050737	-3.18376	5.31593	-1.73347	4.08741	4.47311	-0.327064	-1.50484	0.488074	-2.68065	-1.2409	-2.47331	1.05043	3.36126	-1.23711	-2.73216
1.56432	0.676569	0.033237	-1.34005	0.165016	-0.765319	-1.5485	-2.30703	-1.17421	-1.09197	2.90643	-1.93439	-0.58563	-3.17596	-0.905029	-1.05246	-0.77429	0.350278	-3.11868	-0.286205	-0.651109	-1.81078	0.852528	-1.8661	0.465865	-0.259747	0.870684	-0.055399	0.136326	-1.17438	-0.165873	2.55018	4.50371	-1.00199	-2.46027	-4.41232	3.30179	-3.66873	1.3992	0.633337	-1.22136	-1.69853	0.932426	-0.68308	-5.06069	-0.003973	2.21859	1.19523	0.749299	-0.503652
0.700343	1.14833	2.09431	0.472843	1.93178	-1.5932	0.418771	-1.33404	-1.29585	-2.41961	4.52447	-1.47148	1.14056	2.56575	-1.01338	-3.06204	-1.86143	0.088156	-1.2233	0.728543	0.496227	0.318126	1.53457	-1.73139	1.11183	-1.29193	-0.781301	-1.46086	1.83355	-2.40737	-0.491833	0.038096	-0.132544	-3.80546	-0.331035	-4.74784	0.711537	0.133595	0.729564	0.254809	-1.49741	-1.15438	-0.432843	0.783301	2.53038	0.178781	1.89337	2.19793	-0.063451	-0.882267
