2.78174	-3.41654	-0.095258	-1.41121	-0.255265	-2.61595	-1.51241	2.6851	-1.67947	-2.33593	3.0507	-3.69736	-0.024544	2.49799	3.56123	1.66003	-0.916742	-2.16598	1.32011	-0.536549	-1.00613	-3.2298	-1.55726	0.163264	-3.38198	1.98928	2.38405	1.42991	2.80945	3.86157	5.40809	2.84038	1.03884	1.39683	-0.622987	-0.698532	3.3247	-0.790963	1.53549	0.736568	2.69396	-1.40758	-2.53747	0.727761	-1.8319	0.8078	3.95956	-2.34231	-0.368755	-0.8918
1.89406	-1.74436	-0.511616	-1.95719	-2.81547	-2.38317	1.06128	-2.70384	-3.21474	-0.769731	-0.52628	-1.99836	-0.950389	-2.92685	-1.22107	-1.20248	-3.74809	-3.14999	2.64757	-2.60131	-0.951599	0.141476	-1.03257	-1.72784	-1.3423	-0.399495	2.17295	-0.187901	6.01223	1.7452	1.65481	0.602763	-0.000598	2.03342	-0.13375	3.32916	-0.027946	-1.20302	1.66695	0.024115	3.95087	-4.13676	-4.47187	-0.163762	-2.1448	1.52282	3.72231	-2.40525	-0.377219	0.423553
2.50637	-3.55317	0.411165	-0.884422	2.18119	-2.05096	-0.643171	-0.852067	-3.16995	-1.48043	1.77848	-0.491249	-2.13298	0.566645	2.27489	0.069398	-0.89986	-2.91851	0.376904	-1.75679	0.396691	3.30153	-3.23747	-2.28428	-2.38636	2.124	1.38931	2.46621	1.27264	0.814539	3.02382	1.28181	0.215668	3.38193	0.736516	-0.320543	3.88671	-1.83569	1.32812	0.782902	0.821968	-4.11116	-0.856791	2.39827	-1.2942	1.21844	6.2045	-1.46002	0.152187	-0.074343
1.81881	-2.33616	1.08285	-4.08375	-0.321796	-1.03242	0.045517	-2.13606	-6.33418	-1.82468	0.083346	2.16579	-2.26461	-1.80825	1.42213	-0.657813	-1.65743	-2.63812	1.68868	-2.98028	-4.24076	-0.483324	-1.0778	-1.81586	-1.40767	2.48875	3.39246	2.41646	2.11534	1.10272	2.74589	2.19017	-0.629703	0.936172	-0.36289	2.12963	2.45868	-2.46625	2.20271	-1.16817	2.69414	-3.38304	-2.01161	3.77135	-2.59563	-2.0631	1.78646	-3.78778	-0.578046	-0.280047
1.63862	-4.08946	0.084151	-1.51344	1.6191	-0.020968	0.111359	-1.43498	-0.659797	0.000837	0.884645	-2.24284	3.04914	2.01482	0.626657	0.859244	-5.5937	-3.22659	0.484204	0.782718	-2.07069	-0.073179	0.357306	-0.18494	-1.52849	-0.914071	2.54416	-0.590293	3.94898	2.21119	0.360467	0.785045	1.35156	3.7677	0.570196	-1.61384	-0.659748	-1.13782	-2.94149	1.37138	4.41341	-1.94245	0.771446	-0.56426	1.15211	0.548971	2.83909	-0.708973	-0.015478	-3.44343
2.8812	-4.39574	1.82753	-0.6238	2.20795	-0.419755	0.659042	-3.44565	-1.30199	2.07461	-0.056709	3.59619	-1.28177	-0.12111	-0.977929	-0.604686	-1.12551	-1.8413	4.85977	2.29932	-0.784716	3.50263	-3.25158	-4.20155	-0.552863	1.63594	0.189402	3.43658	6.38013	1.6613	0.712824	1.75136	0.116337	2.96934	2.44428	0.990015	-0.278616	-2.90312	2.06304	0.213454	0.687382	-3.79334	-0.235294	0.825297	-1.54788	-0.070028	2.77076	-1.47619	0.90823	-0.764075
2.96085	-3.06864	1.81668	-2.6955	1.30652	-2.36628	1.50884	-2.0744	-1.09729	2.37038	1.79578	-2.46662	5.6793	0.520507	0.43748	3.50525	-2.04659	-1.46568	-1.61653	1.71944	-0.145832	0.608719	-3.79302	-4.52903	0.18728	3.79587	0.90559	-0.890065	1.14476	-0.041689	2.92514	4.34268	-1.55689	1.02896	1.31514	-1.09771	2.24519	-1.98676	1.61534	-1.37144	-0.035335	-0.941858	1.11145	2.08232	-0.769334	-0.419767	4.76363	-1.09323	0.052345	-0.477454
2.37219	-0.342595	0.09412	-0.298223	3.02764	-2.0855	-0.418843	-1.09768	-2.40171	-2.59918	-1.8197	1.04387	-1.39756	-1.65976	0.833268	-1.03349	1.38936	-0.930711	2.69445	-1.64583	1.73154	1.39747	0.230341	-1.38028	-0.744056	1.59097	-0.217676	1.07703	3.79142	1.59105	-0.014106	2.14726	2.06417	1.36729	1.99936	-0.02264	1.83243	-1.88574	1.55247	1.34627	4.85779	-2.67422	-2.32359	0.385224	-1.5337	0.612831	2.49585	-0.975437	-0.758557	1.99598
-0.093994	-2.13537	0.744758	0.751653	-1.91316	0.968266	1.35277	-2.37696	-4.50348	-1.58682	0.835202	-1.51895	-2.25471	-3.33088	3.4552	-3.1124	-1.36109	-0.062508	3.82024	-2.5117	-3.9667	-0.553724	3.43106	-1.44882	0.724493	2.67651	2.7033	1.43513	4.85982	2.94865	-1.11218	1.20804	2.80874	2.26485	1.75913	0.797772	-0.602517	-0.200045	-1.22806	-0.634834	4.64731	-0.593272	-2.84105	2.00277	-3.24943	-1.27997	-1.1593	-4.70362	1.22457	0.810784
2.39281	4.7602	-1.17727	0.881094	2.22823	0.131261	3.22701	-0.899984	-2.46863	2.03123	1.10878	0.676783	2.91666	1.07491	-1.4891	0.877755	3.00264	-0.116009	2.76516	-2.264	2.07217	2.35363	1.05283	-5.32287	3.44655	2.36602	0.376598	1.72659	1.00398	0.698346	0.845958	1.41562	0.452662	3.73481	4.74478	2.708	-0.631475	-4.78467	1.74546	-1.83174	1.55564	-1.91066	-0.287256	1.35444	0.775793	-1.21105	2.78849	-1.13319	2.72347	1.30614
5.93433	-3.9043	-0.096062	1.10492	0.4074	-3.28557	-0.192499	-1.09126	0.510465	-0.390178	-1.28503	0.275598	0.412897	-2.30154	-0.410162	-0.631536	-0.73157	-2.73936	3.36961	2.27655	0.951305	4.11168	-5.22831	-1.39097	0.575442	2.8247	-2.0275	0.867207	5.73767	0.75138	1.76686	1.1546	-0.729521	-0.602588	3.48023	-3.45658	2.36458	-3.27624	1.33618	1.99497	2.49014	-4.12018	-0.64606	2.78525	0.182247	1.25602	3.71166	0.122386	-0.64507	-1.03553
2.42916	-1.59969	0.739228	0.396255	2.94921	-1.98674	2.39817	-2.39582	-2.8175	-1.11593	0.270383	-0.659344	0.700966	0.406286	-0.171654	1.5205	0.289416	0.447284	2.65062	0.978367	1.74547	-0.764048	-1.58757	-6.24183	0.768608	2.78356	-2.03641	0.084437	3.11114	0.707638	-0.517267	2.80466	0.667058	1.61019	-0.416872	1.44014	0.868898	-3.86249	2.29063	-1.14251	0.831011	-3.29695	-3.13718	2.12668	-1.03423	-0.580571	4.46079	-2.76063	2.76122	1.30998
0.365856	1.1578	-0.117755	1.43044	2.09787	1.04993	2.01366	-3.05054	-2.32501	-0.058669	-1.10863	2.01777	-3.79725	-2.67924	-0.00684	-2.24017	1.02582	1.29695	6.50492	0.907452	0.976602	2.00134	2.36924	-4.0737	1.1144	-0.130304	-0.985045	4.0373	3.64429	2.60719	1.21452	0.231577	1.90691	1.28508	3.11395	2.63391	-1.07535	0.131119	4.03318	0.769536	0.902842	-3.42178	-4.40845	1.70825	-1.29255	-1.28738	2.38898	-4.03868	0.73789	2.28053
0.46611	-0.325131	0.066295	-0.127176	0.50915	0.302341	0.436849	-0.708216	-0.2424	-0.856458	1.1052	-0.518478	0.731681	-0.446428	0.454095	-0.92531	-0.357678	-0.451922	0.824935	-0.085343	-0.32924	-0.004697	1.93251	-0.298556	0.739947	0.663347	0.097489	0.048107	0.649887	1.1291	0.284439	1.1013	-0.736765	0.221608	1.19905	-0.22411	0.641864	-0.314994	-0.22302	0.337115	0.221283	-2.07157	-0.261661	0.658183	-0.666168	-0.353287	0.993733	-0.252136	0.325529	0.303485
2.69774	-2.74011	0.147865	-0.956902	1.84509	-2.6525	-0.356868	-0.182478	-2.65715	-2.25614	-0.016384	-0.979718	-0.81294	-1.39521	0.903178	-1.66584	-0.351317	-5.11691	2.68207	-0.561172	0.744766	1.92083	-2.13901	-0.046749	-0.991863	1.42182	2.92827	2.0684	2.07885	2.20654	0.06749	2.20749	2.23886	0.215229	0.369169	-0.93706	3.37697	-1.89726	2.83188	1.10776	1.8347	-5.25644	-0.524433	2.80338	-1.29742	1.27522	3.57025	2.06073	-0.765031	-1.3889
-1.23489	-2.1402	3.34023	-1.21052	-0.170025	1.26416	0.316116	-2.66847	-2.71023	-1.67885	0.375474	-2.07824	0.67619	-0.885881	0.67036	-0.710204	0.195621	-3.05192	4.22126	0.657841	-2.75963	-0.882536	4.57628	-1.10101	0.524253	-0.025664	3.62285	1.33251	-0.460384	4.29349	1.52696	1.06637	2.99904	1.45726	-2.73551	1.76348	0.469898	1.23846	-0.711453	1.09138	3.92998	-1.99375	-3.21037	0.346304	-0.565793	-1.01087	1.52082	-4.9786	-0.786787	0.400115
0.561635	-3.01146	2.28804	-3.81498	2.97437	-0.315042	-1.85875	-1.22142	-3.0091	1.9677	2.44457	-0.991984	0.457492	1.74566	1.50408	1.68353	-0.966082	-2.34061	4.50404	0.839237	-1.76155	0.915206	-0.727171	-4.73699	-2.56579	1.97589	0.315192	1.82189	0.740034	2.00208	2.80926	2.23281	1.89531	2.63153	-0.191958	0.984303	-1.42787	1.08229	1.9839	-1.26633	2.52727	-3.03429	-0.102254	2.12995	-1.98417	-1.44104	4.46886	-1.23866	0.785464	1.97534
2.38721	-2.77234	2.0378	-0.266084	1.79783	-1.53114	-0.291413	-1.03608	0.006016	-0.782098	2.98448	-3.981	3.04068	3.6601	1.52367	2.37275	-3.97806	0.292446	-1.20692	-0.502613	1.62935	0.391719	-0.574301	-4.20631	-2.82764	2.32153	0.660971	0.720871	1.87787	0.558936	1.24287	4.37552	-1.66285	2.65773	-0.771649	0.568185	0.38198	0.355667	0.948222	0.215259	3.88992	-1.42991	-2.26835	1.32297	-1.32262	-2.29203	4.70374	-1.42305	0.75734	0.798854
0.016005	-2.64054	0.318492	-3.62988	2.40213	-5.13182	0.334032	-1.58032	-3.43422	1.01398	1.64638	-0.867922	-0.656752	-0.720639	1.54953	-1.48644	-3.25176	-2.44766	2.9859	0.050087	-3.0746	1.39698	-4.65069	-4.73175	-1.71724	2.74356	0.496337	3.40837	1.49836	0.781427	0.992545	2.96287	-0.099873	1.82478	0.129854	1.07223	1.49372	-2.81525	2.99192	-0.906094	0.067185	-3.96129	-3.62817	2.17276	-3.82121	-0.724812	6.21854	-1.89879	3.35595	2.7987
4.41891	-3.72594	3.24819	0.308366	1.82812	0.038955	5.03601	1.20417	-1.5049	-1.96354	2.43898	-0.167336	-0.046848	2.64677	4.18857	0.777917	-1.16033	-1.23792	-0.058072	0.141619	-0.307606	0.420143	-0.442858	-1.10091	-0.206512	2.85258	1.3607	0.376581	2.92117	0.744419	2.27493	1.3173	0.856656	-0.557779	0.053468	-1.05046	1.40183	-1.59591	3.10227	0.584723	2.81978	-2.56121	-0.915698	1.76885	-0.800578	-0.092335	0.702541	-0.105544	0.21267	-1.50742
-0.805837	-2.55175	1.14298	-2.55595	2.13756	-0.640609	0.490912	0.587701	-4.57541	-1.27026	0.750086	-2.88017	-0.931574	1.06052	1.13459	-0.943201	-2.98585	-3.92425	2.78933	0.087943	-2.9208	-0.551036	-1.77528	-3.60686	-1.27596	1.04781	2.39981	2.17889	1.03822	0.572458	-1.05717	3.57319	-0.53116	4.1165	0.904694	0.676443	0.306922	0.759507	0.867165	-0.175105	0.948545	-2.00495	-2.70552	2.277	-3.39326	-1.81807	2.44829	-0.30238	1.33592	2.33364
0.587714	-3.00499	2.45033	-1.51174	4.63513	-1.71199	-0.281813	-2.17119	0.809924	0.872454	0.690431	-1.09387	3.89969	0.564704	-2.33309	-0.09876	-2.46738	-0.196343	4.25571	3.036	-0.911073	0.77122	-4.69672	-5.31575	1.66129	2.97313	0.757555	3.3066	1.862	1.61426	-0.540839	4.54477	-0.356662	1.74239	1.32216	1.71279	-0.969464	-0.982526	0.343355	-0.503099	2.98868	-1.79006	-0.326741	0.368608	-3.30443	0.277502	5.91805	-1.58391	2.45247	0.764509
-0.24911	2.8056	-4.6326	0.342852	4.16826	-1.91945	2.69081	-2.59286	-3.70719	-0.333051	-0.73753	2.02932	-3.66917	-1.84092	1.22332	-0.348977	-0.917506	-0.902641	0.868889	-2.13631	1.28693	1.10761	0.902253	-3.61919	2.38362	2.78846	2.91426	3.78894	1.44939	2.71624	0.181624	1.92457	-1.45481	2.38172	1.83751	1.62483	1.42511	-4.05011	1.83854	0.598817	0.835587	-3.45955	-0.46465	1.53012	-3.16535	0.048205	3.08161	-1.821	0.852288	1.61753
